source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason,suggested_level,level_reason,reference_meaning_ja
auto,add,644,nation,nation,noun,base,1,国家,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,nation,NN,100+,,high_school,matched_high_word_list,国家
review,add,646,tokyo,tokyo,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=100+; not_found_in_junior_or_high_word_lists,Tokyo,NP,100+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,650,clearly,clearly,adverb,base,1,はっきりと,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=100+; matched_junior_word_list,clearly,RB,100+,,junior_high,matched_junior_word_list,はっきりと
auto,add,651,comfortable,comfortable,adjective,base,1,心地の良い,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; matched_high_word_list,comfortable,JJ,100+,,high_school,matched_high_word_list,心地の良い
auto,add,653,education,education,noun,base,1,教育,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,education,NN,100+,,high_school,matched_high_word_list,教育
auto,add,654,encourage,encourage,verb,base,1,を勇気づける,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_junior_word_list,encourage,VV,100+,,junior_high,matched_junior_word_list,を勇気づける
auto,add,662,online,online,adjective,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; not_found_in_junior_or_high_word_lists,online,JJ,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,664,particular,particular,adjective,base,1,特定の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; matched_high_word_list,particular,JJ,100+,,high_school,matched_high_word_list,特定の
auto,add,665,protect,protect,verb,base,1,を守る，保護する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_junior_word_list,protect,VV,100+,,junior_high,matched_junior_word_list,を守る，保護する
auto,add,668,suppose,suppose,verb,base,1,だと思う,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=100+; matched_high_word_list,suppose,VVP,100+,,high_school,matched_high_word_list,だと思う
auto,add,669,tend,tend,verb,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=100+; not_found_in_junior_or_high_word_lists,tend,VVP,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,670,therefore,therefore,adverb,base,1,それゆえ,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=100+; matched_high_word_list,therefore,RB,100+,,high_school,matched_high_word_list,それゆえ
auto,add,671,weight,weight,noun,base,1,重さ,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_junior_word_list,weight,NN,100+,,junior_high,matched_junior_word_list,重さ
auto,add,673,affect,affect,verb,base,1,に影響を与える,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_junior_word_list,affect,VV,100+,,junior_high,matched_junior_word_list,に影響を与える
auto,add,674,development,development,noun,base,1,開発,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_junior_word_list,development,NN,100+,,junior_high,matched_junior_word_list,開発
auto,add,679,perform,perform,verb,base,1,演じる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_junior_word_list,perform,VV,100+,,junior_high,matched_junior_word_list,演じる
auto,add,681,public,public,adjective,base,1,公共の,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; matched_high_word_list,public,JJ,100+,,high_school,matched_high_word_list,公共の
review,add,682,saying,saying,verb,present_participle,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVG; center_pmw=100+; not_found_in_junior_or_high_word_lists,saying,VVG,100+,pos_review,review,not_found_in_junior_or_high_word_lists,
auto,add,683,service,service,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,service,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,684,sheet,sheet,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,sheet,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,687,traffic,traffic,noun,base,1,交通,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,traffic,NN,100+,,high_school,matched_high_word_list,交通
auto,add,689,act,act,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,act,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,698,deal,deal,noun,base,1,取引する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,deal,NN,100+,,high_school,matched_high_word_list,取引する
auto,add,699,express,express,adjective,base,1,表現する,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; matched_high_word_list,express,JJ,100+,,high_school,matched_high_word_list,表現する
auto,add,701,jack,jack,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,jack,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,707,shape,shape,noun,base,1,形,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_junior_word_list,shape,NN,100+,,junior_high,matched_junior_word_list,形
auto,add,711,topic,topic,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,topic,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,713,appear,appear,verb,base,1,現れる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_junior_word_list,appear,VV,100+,,junior_high,matched_junior_word_list,現れる
auto,add,717,dangerous,dangerous,adjective,base,1,危険な,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; matched_junior_word_list,dangerous,JJ,100+,,junior_high,matched_junior_word_list,危険な
auto,add,719,effect,effect,noun,base,1,効果,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,effect,NN,100+,,high_school,matched_high_word_list,効果
auto,add,721,finding,finding,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,finding,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,722,forward,forward,adverb,base,1,前方へ,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=100+; matched_junior_word_list,forward,RB,100+,,junior_high,matched_junior_word_list,前方へ
auto,add,724,indicate,indicate,verb,base,1,指し示す,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=100+; matched_high_word_list,indicate,VVP,100+,,high_school,matched_high_word_list,指し示す
auto,add,727,traditional,traditional,adjective,base,1,伝統的な,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=100+; matched_junior_word_list,traditional,JJ,100+,,junior_high,matched_junior_word_list,伝統的な
review,add,728,us(a),us(a),,,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=; center_pmw=100+; not_found_in_junior_or_high_word_lists,US(A),,100+,pos_review;multiword_or_symbol;unknown_pos,review,not_found_in_junior_or_high_word_lists,
auto,add,730,ability,ability,noun,base,1,能力,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,ability,NN,100+,,high_school,matched_high_word_list,能力
auto,add,736,complain,complain,verb,base,1,不満を言う,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=100+; matched_high_word_list,complain,VVP,100+,,high_school,matched_high_word_list,不満を言う
auto,add,739,exactly,exactly,adverb,base,1,正確に,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=100+; matched_high_word_list,exactly,RB,100+,,high_school,matched_high_word_list,正確に
auto,add,740,expert,expert,noun,base,1,専門家,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,expert,NN,100+,,high_school,matched_high_word_list,専門家
auto,add,745,manage,manage,verb,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; not_found_in_junior_or_high_word_lists,manage,VV,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,747,purpose,purpose,noun,base,1,目的,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,purpose,NN,100+,,high_school,matched_high_word_list,目的
auto,add,748,represent,represent,verb,base,1,表す,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_high_word_list,represent,VV,100+,,high_school,matched_high_word_list,表す
auto,add,750,sally,sally,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,sally,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,753,stage,stage,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,stage,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,754,style,style,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; not_found_in_junior_or_high_word_lists,style,NN,100+,,review,not_found_in_junior_or_high_word_lists,
auto,add,755,summit,summit,noun,base,1,頂上,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,summit,NN,100+,,high_school,matched_high_word_list,頂上
auto,add,756,support,support,noun,base,1,を支援する，応援する,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_junior_word_list,support,NN,100+,,junior_high,matched_junior_word_list,を支援する，応援する
auto,add,760,community,community,noun,base,1,共同社会,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,community,NN,100+,,high_school,matched_high_word_list,共同社会
review,add,764,ken,ken,noun,base,1,,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=100+; not_found_in_junior_or_high_word_lists,Ken,NP,100+,pos_review;proper_noun,review,not_found_in_junior_or_high_word_lists,
auto,add,767,quality,quality,noun,base,1,質,high_school,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=100+; matched_high_word_list,quality,NN,100+,,high_school,matched_high_word_list,質
auto,add,768,recognize,recognize,verb,base,1,だと分かる,junior_high,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=100+; matched_junior_word_list,recognize,VV,100+,,junior_high,matched_junior_word_list,だと分かる
