action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,Note2
add,2116,cycling,cycling,noun,present_participle,1,サイクリング,junior_high,1,,動詞 cycle のing形由来の名詞,
add,825,dad,dad,noun,base,1,お父さん,junior_high,1,,,
add,1097,daily,daily,adjective,base,1,毎日の,junior_high,2,,,y→ier/iest の綴り規則で自動生成候補
add,966,damage,damage,noun,base,1,被害・損害,junior_high,2,,,不可算用法中心。damages は損害賠償の意味
add,220,dance,dance,verb,base,1,踊る,junior_high,1,,,規則活用。自動生成候補
add,2118,dancer,dancer,noun,base,1,ダンサー,junior_high,1,,,
add,142,danger,danger,noun,base,1,危険,junior_high,1,,,
add,262,dark,dark,adjective,base,1,暗い・黒っぽい,junior_high,1,,,規則比較級・最上級として自動生成候補
add,1023,date,date,verb,base,1,デートする,junior_high,1,,名詞 date とは別,規則活用だが e 脱落・y変化など綴り生成注意
add_pos_variant,628,date,date,noun,base,1,日付・デート,junior_high,1,,動詞 date とは別,
add,78,daughter,daughter,noun,base,1,娘,junior_high,1,,,
add,176,day,day,noun,base,1,日,junior_high,1,基本語,時間,
add,764,dear,dear,adjective,base,1,親愛なる,junior_high,1,,,規則比較級・最上級として自動生成候補
add,877,death,death,noun,base,1,死,junior_high,2,,,
add,166,December,December,noun,base,1,12月,junior_high,1,基本語,月名,
add,661,decide,decide,verb,base,1,決める・決心する,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,790,deep,deep,adjective,base,1,深い,junior_high,2,,,規則比較級・最上級として自動生成候補
add,1109,delicious,delicious,adjective,base,1,おいしい,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,2124,dentist,dentist,noun,base,1,歯医者,junior_high,1,,,
add,870,desert,desert,noun,base,1,砂漠,junior_high,2,,,
add,5,desk,desk,noun,base,1,机,junior_high,1,,,
add,1484,despite,despite,preposition,base,1,〜にもかかわらず,high_school,3,,譲歩を表す,
add,2125,dessert,dessert,noun,base,1,デザート,junior_high,1,,,
add,1027,destroy,destroy,verb,base,1,破壊する,junior_high,2,,,規則活用。自動生成候補
add,9,diary,diary,noun,base,1,日記,junior_high,1,,,子音+y → ies の規則複数
add,423,dictionary,dictionary,noun,base,1,辞書,junior_high,1,,,子音+y → ies の規則複数
add,,did,do,verb,past,1,する（過去形）,junior_high,1,,do の過去形,
add,,didn't,do,auxiliary,contracted,1,〜しなかった,junior_high,1,,did not の短縮形,
add,728,die,die,verb,base,1,死ぬ,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,791,different,different,adjective,base,1,違った・異なる,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,784,difficult,difficult,adjective,base,1,難しい,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,3078,dinner,dinner,noun,base,1,夕食,junior_high,1,,,
add,2129,dirty,dirty,adjective,base,1,汚い,junior_high,1,,,y→ier/iest の綴り規則で自動生成候補
add,696,discover,discover,verb,base,1,発見する,junior_high,2,,,規則活用。自動生成候補
add,1049,discuss,discuss,verb,base,1,話し合う,junior_high,2,,,規則活用。自動生成候補
add,919,discussion,discussion,noun,base,1,討論・話し合い,junior_high,2,,,
add,887,disease,disease,noun,base,1,病気,junior_high,2,,,
add,413,dish,dish,noun,base,1,皿・料理,junior_high,1,,,
add,701,dislike,dislike,verb,base,1,嫌う,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,194,do,do,verb,base,1,する,junior_high,1,,,不規則活用。正本追加候補あり
add,87,doctor,doctor,noun,base,1,医者,junior_high,1,,,
add,,does,do,verb,third_person_singular,1,する,junior_high,1,,do の三人称単数現在形,
add,,doesn't,do,auxiliary,contracted,1,〜しない,junior_high,1,,does not の短縮形,
add,57,dog,dog,noun,base,1,犬,junior_high,1,,,
add,132,doll,doll,noun,base,1,人形,junior_high,1,,,
add,522,dollar,dollar,noun,base,1,ドル,junior_high,1,,,
add,2133,dolphin,dolphin,noun,base,1,イルカ,junior_high,1,,,
add,,don't,do,auxiliary,contracted,1,〜しない,junior_high,1,,do not の短縮形,
add,,done,do,verb,past_participle,1,する（過去分詞）,junior_high,1,,do の過去分詞,
add,13,door,door,noun,base,1,ドア,junior_high,1,,,
add,1133,down,down,adverb,base,1,下に・下へ,junior_high,1,,前置詞 down とは別,比較級・最上級を単語形として追加する必要性は低い
add,1771,dozen,dozen,numeral,base,1,12個・1ダース,junior_high,1,,数量表現,
add,2135,drama,drama,noun,base,1,ドラマ・劇,junior_high,1,,,
add,,drank,drink,verb,past,1,飲む（過去形）,junior_high,1,,drink の過去形,
add,685,draw,draw,verb,base,1,描く・引く,junior_high,1,,,不規則活用。正本追加候補あり
add,,drawn,draw,verb,past_participle,1,描く・引く（過去分詞）,junior_high,1,,draw の過去分詞,
add,598,dream,dream,noun,base,1,夢,junior_high,1,,,
add,710,dress,dress,verb,base,1,服を着る,junior_high,1,,名詞 dress とは別,規則活用。自動生成候補
add,,drew,draw,verb,past,1,描く・引く（過去形）,junior_high,1,,draw の過去形,
add,182,drink,drink,verb,base,1,飲む,junior_high,1,,,不規則活用。正本追加候補あり
add,686,drive,drive,verb,base,1,運転する,junior_high,1,,,不規則活用。正本追加候補あり
add,,driven,drive,verb,past_participle,1,運転する（過去分詞）,junior_high,1,,drive の過去分詞,
add,833,driver,driver,noun,base,1,運転手・ドライバー,junior_high,1,,,
add,1060,drop,drop,verb,base,1,落とす・落ちる,junior_high,1,,,規則活用だが子音重ねなど綴り生成注意
add,,drove,drive,verb,past,1,運転する（過去形）,junior_high,1,,drive の過去形,
add,2143,drum,drum,noun,base,1,ドラム・太鼓,junior_high,1,,,
add,,drunk,drink,verb,past_participle,1,飲む（過去分詞）,junior_high,1,,drink の過去分詞,
add,741,dry,dry,verb,base,1,乾く・乾かす,junior_high,1,,形容詞 dry とは別,規則活用だが e 脱落・y変化など綴り生成注意
add,439,duck,duck,noun,base,1,アヒル,junior_high,1,,,
add,1083,dumb,dumb,adjective,base,1,口のきけない・ばかな,junior_high,2,,語義注意,規則比較級・最上級として自動生成候補
add,157,during,during,preposition,base,1,〜の間に,junior_high,1,,期間中を表す,
add,2144,DVD,DVD,noun,base,1,DVD,junior_high,1,,,
add,2145,e-mail,e-mail,noun,base,1,電子メール,junior_high,1,,,
add,801,each,each,adjective,base,1,それぞれの,junior_high,1,,代名詞 each とは別,規則比較級・最上級として自動生成候補
add,476,ear,ear,noun,base,1,耳,junior_high,1,,,
add,247,early,early,adjective,base,1,早い,junior_high,1,,副詞 early とは別,y→ier/iest の綴り規則で自動生成候補
add_pos_variant,352,early,early,adverb,base,1,早く,junior_high,1,,形容詞 early とは別,y→ier/iest の綴り規則で自動生成候補
add,546,earth,earth,noun,base,1,地球・大地,junior_high,1,,,
add,1139,easily,easily,adverb,base,1,簡単に,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,100,east,east,noun,base,1,東,junior_high,1,方角,,
add,236,easy,easy,adjective,base,1,やさしい・簡単な,junior_high,1,,,y→ier/iest の綴り規則で自動生成候補
add,217,eat,eat,verb,base,1,食べる,junior_high,1,,,不規則活用。正本追加候補あり
add,,eaten,eat,verb,past_participle,1,食べる（過去分詞）,junior_high,1,,eat の過去分詞,
add,49,egg,egg,noun,base,1,卵,junior_high,1,,,
add,332,eight,eight,numeral,base,1,8・八つ,junior_high,1,,基数,
add,1293,eighteen,eighteen,numeral,base,1,18・十八,junior_high,1,,基数,
add,1206,eighteenth,eighteenth,ordinal,base,1,18番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1196,eighth,eighth,ordinal,base,1,8番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1776,eighty,eighty,numeral,base,1,80・八十,junior_high,1,,基数,
add,1156,either,either,adverb,base,1,〜もまた…ない,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
review,3096,elementary school,elementary school,noun,base,1,小学校,junior_high,1,,複数語表現として登録するか要確認,
add,813,elephant,elephant,noun,base,1,象,junior_high,1,,,
add,646,elevator,elevator,noun,base,1,エレベーター,junior_high,1,,,
add,1260,eleven,eleven,numeral,base,1,11・十一,junior_high,1,,基数,
add,1199,eleventh,eleventh,ordinal,base,1,11番目の,junior_high,1,基本語,191基本語由来。序数として正本追加,
add,1154,else,else,adverb,base,1,そのほかに,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,726,end,end,verb,base,1,終わる・終える,junior_high,1,,名詞 end とは別,規則活用。自動生成候補
add,834,enemy,enemy,noun,base,1,敵,junior_high,2,,,子音+y → ies の規則複数
add,980,energy,energy,noun,base,1,エネルギー,junior_high,2,,,不可算用法中心。energies もあり
add,840,engineer,engineer,noun,base,1,技術者・エンジニア,junior_high,2,,,
add,1007,England,England,noun,base,1,イングランド,junior_high,1,国名,,
add,27,English,English,noun,base,1,英語,junior_high,1,,,
add,197,enjoy,enjoy,verb,base,1,楽しむ,junior_high,1,,,規則活用だが e 脱落・y変化など綴り生成注意
add,806,enough,enough,adjective,base,1,十分な,junior_high,1,,副詞 enough とは別,規則比較級・最上級として自動生成候補
add,708,enter,enter,verb,base,1,入る,junior_high,1,,,規則活用。自動生成候補
add,822,entrance,entrance,noun,base,1,入口,junior_high,2,,,
add,431,eraser,eraser,noun,base,1,消しゴム,junior_high,1,,,
add,1145,especially,especially,adverb,base,1,特に,junior_high,2,,,比較級・最上級を単語形として追加する必要性は低い
add,1005,Europe,Europe,noun,base,1,ヨーロッパ,junior_high,1,,,
add,1170,even,even,adverb,base,1,〜さえ,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,3100,evening,evening,noun,base,1,夕方・晩,junior_high,1,,,
add,3101,event,event,noun,base,1,出来事・イベント,junior_high,1,,,
add,1128,ever,ever,adverb,base,1,今までに・いつか,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,335,every,every,adjective,base,1,毎〜・すべての,junior_high,1,,元資料は副詞だがPARARIでは adjective 扱いが自然,元行が review または複数語表現
add,491,everybody,everybody,pronoun,base,1,みんな・誰もが,junior_high,2,,everyone とほぼ同じ,
add,360,everyone,everyone,pronoun,base,1,みんな・誰もが,junior_high,2,,不定代名詞,
add,262,everything,everything,pronoun,base,1,すべてのもの・何もかも,junior_high,2,,不定代名詞,
add,1132,everywhere,everywhere,adverb,base,1,どこでも・至る所に,junior_high,1,,,比較級・最上級を単語形として追加する必要性は低い
add,889,exam,exam,noun,base,1,試験,junior_high,1,,,
add,642,example,example,noun,base,1,例,junior_high,1,,,
add,1672,except,except,conjunction,base,1,〜を除いて・ただし,high_school,2,,除外を表す。前置詞用法もある,
add,1104,excited,excite,adjective,past_participle,1,興奮した,junior_high,1,,,規則比較級・最上級として自動生成候補
add,1098,exciting,excite,adjective,present_participle,1,わくわくさせる,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,683,excuse,excuse,verb,base,1,許す・言い訳する,junior_high,1,,名詞 excuse とは別,規則活用だが e 脱落・y変化など綴り生成注意
add,1025,exercise,exercise,verb,base,1,運動する・練習する,junior_high,1,,名詞 exercise とは別,規則活用だが e 脱落・y変化など綴り生成注意
add,2161,expensive,expensive,adjective,base,1,高価な,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,1047,explain,explain,verb,base,1,説明する,junior_high,2,,,規則活用。自動生成候補
add,32,eye,eye,noun,base,1,目,junior_high,1,,,
add,475,face,face,noun,base,1,顔,junior_high,1,,,
add,996,fact,fact,noun,base,1,事実,junior_high,2,,,
add,499,factory,factory,noun,base,1,工場,junior_high,1,,,
add,716,fail,fail,verb,base,1,失敗する,junior_high,1,,,規則活用。自動生成候補
add,153,fall,fall,noun,base,1,秋,junior_high,1,基本語,季節。動詞 fall とは別,
add_pos_variant,723,fall,fall,verb,base,1,落ちる,junior_high,1,,名詞 fall とは別,不規則活用。正本追加候補あり
add,,fallen,fall,verb,past_participle,1,落ちる（過去分詞）,junior_high,1,,fall の過去分詞,
add,79,family,family,noun,base,1,家族,junior_high,1,,,子音+y → ies の規則複数
add,274,famous,famous,adjective,base,1,有名な,junior_high,1,,,more/most 型で扱う候補。単語形としては追加しない
add,654,fan,fan,noun,base,1,ファン・扇風機,junior_high,1,,,
add,312,far,far,adverb,base,1,遠くに・はるかに,junior_high,1,,,
add,658,farm,farm,noun,base,1,農場,junior_high,1,,,
add,512,farmer,farmer,noun,base,1,農家・農場主,junior_high,1,,,
add,,farther,far,adverb,comparative,1,より遠くに,junior_high,1,,far の比較級,
add,,farthest,far,adverb,superlative,1,最も遠くに,junior_high,1,,far の最上級,
add,246,fast,fast,adjective,base,1,速い,junior_high,1,,副詞 fast とは別,規則比較級・最上級として自動生成候補
add_pos_variant,341,fast,fast,adverb,base,1,速く,junior_high,1,,形容詞 fast とは別,副詞でも er/est 型があり得る。自動生成候補
add,1105,fat,fat,adjective,base,1,太った,junior_high,1,,,短母音＋子音の重ね字規則で自動生成候補
