source_file,action,source_rank,word,lemma,pos,form_type,sense_id,meaning_ja,level,importance,category,note,note2,center_word_original,center_pos,center_pmw,review_reason
auto,add,1640,illness,illness,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,illness,NN,50+,
auto,add,1641,illustrate,illustrate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,illustrate,VVP,50+,
auto,add,1642,immigrant,immigrant,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,immigrant,NN,50+,
auto,add,1643,imply,imply,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,imply,VVP,50+,
auto,add,1646,liquid,liquid,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,liquid,JJ,50+,
auto,add,1647,mammal,mammal,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,mammal,NN,50+,
auto,add,1650,moisture,moisture,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,moisture,NN,50+,
auto,add,1651,mysterious,mysterious,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,mysterious,JJ,50+,
auto,add,1652,negative,negative,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,negative,JJ,50+,
auto,add,1653,orchestra,orchestra,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,orchestra,NN,50+,
auto,add,1654,package,package,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,package,NN,50+,
auto,add,1656,perfect,perfect,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,perfect,JJ,50+,
auto,add,1657,pleasant,pleasant,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,pleasant,JJ,50+,
auto,add,1658,portable,portable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,portable,JJ,50+,
auto,add,1659,preserve,preserve,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,preserve,VV,50+,
auto,add,1660,primary,primary,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,primary,JJ,50+,
auto,add,1661,professor,professor,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,professor,NN,50+,
auto,add,1662,profit,profit,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,profit,NN,50+,
auto,add,1663,psychology,psychology,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,psychology,NN,50+,
auto,add,1664,recover,recover,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,recover,VV,50+,
auto,add,1665,repeat,repeat,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,repeat,NN,50+,
auto,add,1667,rude,rude,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,rude,JJ,50+,
auto,add,1669,scare,scare,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,scare,NN,50+,
auto,add,1670,seek,seek,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,seek,VV,50+,
auto,add,1671,separate,separate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,separate,JJ,50+,
auto,add,1675,smooth,smooth,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,smooth,JJ,50+,
auto,add,1678,spot,spot,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,spot,NN,50+,
auto,add,1679,standard,standard,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,standard,JJ,50+,
auto,add,1681,supply,supply,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,supply,NN,50+,
auto,add,1682,surprising,surprising,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,surprising,JJ,50+,
auto,add,1683,technological,technological,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,technological,JJ,50+,
auto,add,1684,thief,thief,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,thief,NN,50+,
auto,add,1685,tough,tough,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,tough,JJ,50+,
auto,add,1686,track,track,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,track,NN,50+,
auto,add,1688,valuable,valuable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,valuable,JJ,50+,
auto,add,1689,warn,warn,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVP; center_pmw=50+,warn,VVP,50+,
auto,add,1690,admit,admit,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,admit,VV,50+,
auto,add,1691,agreement,agreement,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,agreement,NN,50+,
auto,add,1692,aim,aim,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,aim,NN,50+,
auto,add,1693,almond,almond,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,almond,JJ,50+,
auto,add,1694,assistance,assistance,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,assistance,NN,50+,
auto,add,1695,associate,associate,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,associate,NN,50+,
auto,add,1696,attraction,attraction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,attraction,NN,50+,
auto,add,1697,audience,audience,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,audience,NN,50+,
auto,add,1702,broad,broad,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,broad,JJ,50+,
review,add,1703,california,california,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,California,NP,50+,pos_review;proper_noun
auto,add,1705,chimpanzee,chimpanzee,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,chimpanzee,NN,50+,
auto,add,1706,coach,coach,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,coach,NN,50+,
auto,add,1707,combination,combination,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,combination,NN,50+,
auto,add,1708,commercial,commercial,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,commercial,JJ,50+,
auto,add,1709,commuter,commuter,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,commuter,NN,50+,
auto,add,1710,compass,compass,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,compass,NN,50+,
auto,add,1711,complex,complex,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,complex,JJ,50+,
auto,add,1712,convention,convention,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,convention,NN,50+,
auto,add,1714,dine,dine,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,dine,VV,50+,
auto,add,1715,disadvantage,disadvantage,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,disadvantage,NN,50+,
auto,add,1716,discovery,discovery,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,discovery,NN,50+,
auto,add,1717,display,display,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,display,NN,50+,
review,add,1718,dried,dried,verb,past,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVD; center_pmw=50+,dried,VVD,50+,pos_review
auto,add,1719,effectively,effectively,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,effectively,RB,50+,
auto,add,1720,expression,expression,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,expression,NN,50+,
auto,add,1721,fairly,fairly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,fairly,RB,50+,
auto,add,1723,fee,fee,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,fee,NN,50+,
auto,add,1727,friendship,friendship,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,friendship,NN,50+,
auto,add,1728,fur,fur,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,fur,NN,50+,
auto,add,1729,generation,generation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,generation,NN,50+,
auto,add,1730,ghost,ghost,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,ghost,NN,50+,
auto,add,1731,glance,glance,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,glance,NN,50+,
review,add,1733,hanging,hanging,verb,present_participle,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VVG; center_pmw=50+,hanging,VVG,50+,pos_review
auto,add,1734,harry,harry,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,harry,VV,50+,
auto,add,1735,hesitate,hesitate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,hesitate,VV,50+,
auto,add,1737,ignore,ignore,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,ignore,VV,50+,
auto,add,1738,impress,impress,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,impress,VV,50+,
auto,add,1740,independent,independent,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,independent,JJ,50+,
auto,add,1741,insult,insult,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,insult,NN,50+,
auto,add,1742,investigate,investigate,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,investigate,VV,50+,
auto,add,1743,journey,journey,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,journey,NN,50+,
auto,add,1744,kingdom,kingdom,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,kingdom,NN,50+,
auto,add,1746,layer,layer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,layer,NN,50+,
auto,add,1747,lecture,lecture,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,lecture,NN,50+,
auto,add,1748,lifelong,lifelong,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,lifelong,JJ,50+,
auto,add,1750,loss,loss,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,loss,NN,50+,
auto,add,1752,network,network,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,network,NN,50+,
auto,add,1753,nevertheless,nevertheless,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,nevertheless,RB,50+,
auto,add,1754,normal,normal,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,normal,JJ,50+,
auto,add,1755,nowadays,nowadays,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,nowadays,RB,50+,
auto,add,1756,occupation,occupation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,occupation,NN,50+,
auto,add,1757,organize,organize,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,organize,VV,50+,
auto,add,1758,phrase,phrase,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,phrase,NN,50+,
auto,add,1759,pine,pine,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,pine,NN,50+,
auto,add,1760,pink,pink,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,pink,JJ,50+,
auto,add,1761,practical,practical,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,practical,JJ,50+,
auto,add,1762,presentation,presentation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,presentation,NN,50+,
auto,add,1765,reasonable,reasonable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,reasonable,JJ,50+,
auto,add,1766,region,region,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,region,NN,50+,
auto,add,1767,relocation,relocation,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,relocation,NN,50+,
auto,add,1768,resident,resident,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,resident,NN,50+,
auto,add,1769,resource,resource,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,resource,NN,50+,
auto,add,1771,roger,roger,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,roger,NN,50+,
auto,add,1772,roll,roll,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,roll,NN,50+,
review,add,1773,russia,russia,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NP; center_pmw=50+,Russia,NP,50+,pos_review;proper_noun
auto,add,1775,shame,shame,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,shame,NN,50+,
auto,add,1776,similarity,similarity,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,similarity,NN,50+,
auto,add,1777,slip,slip,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,slip,NN,50+,
auto,add,1779,soybean,soybean,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,soybean,NN,50+,
review,add,1780,spanish,spanish,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,Spanish,JJ,50+,proper_noun
auto,add,1781,staff,staff,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,staff,NN,50+,
auto,add,1783,sticky,sticky,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,sticky,JJ,50+,
auto,add,1784,suitable,suitable,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,suitable,JJ,50+,
auto,add,1786,technique,technique,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,technique,NN,50+,
auto,add,1787,text,text,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,text,NN,50+,
auto,add,1788,tribe,tribe,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,tribe,NN,50+,
auto,add,1789,typical,typical,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,typical,JJ,50+,
auto,add,1790,unfortunately,unfortunately,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,unfortunately,RB,50+,
auto,add,1792,vocabulary,vocabulary,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,vocabulary,NN,50+,
auto,add,1794,warming,warming,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,warming,NN,50+,
auto,add,1795,western,western,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,western,JJ,50+,
auto,add,1796,accurate,accurate,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,accurate,JJ,50+,
auto,add,1798,amazing,amazing,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,amazing,JJ,50+,
auto,add,1799,annoy,annoy,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,annoy,VV,50+,
auto,add,1802,assignment,assignment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,assignment,NN,50+,
auto,add,1804,awful,awful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,awful,JJ,50+,
auto,add,1807,birth,birth,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,birth,NN,50+,
auto,add,1808,bone,bone,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,bone,NN,50+,
auto,add,1810,bottom,bottom,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,bottom,NN,50+,
auto,add,1811,bow,bow,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,bow,NN,50+,
auto,add,1812,boyfriend,boyfriend,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,boyfriend,NN,50+,
review,add,1813,brazilian,brazilian,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,Brazilian,JJ,50+,proper_noun
auto,add,1815,cellphone,cellphone,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,cellphone,NN,50+,
auto,add,1816,ceremony,ceremony,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,ceremony,NN,50+,
auto,add,1819,clown,clown,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,clown,NN,50+,
auto,add,1820,concept,concept,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,concept,NN,50+,
auto,add,1821,confident,confident,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,confident,JJ,50+,
auto,add,1822,construction,construction,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,construction,NN,50+,
auto,add,1823,consumer,consumer,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,consumer,NN,50+,
auto,add,1824,convince,convince,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,convince,VV,50+,
auto,add,1826,correctly,correctly,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,correctly,RB,50+,
auto,add,1827,cough,cough,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,cough,NN,50+,
auto,add,1828,countryside,countryside,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,countryside,NN,50+,
auto,add,1829,crash,crash,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,crash,NN,50+,
auto,add,1830,criticism,criticism,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,criticism,NN,50+,
auto,add,1832,define,define,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,define,VV,50+,
auto,add,1833,dependent,dependent,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,dependent,JJ,50+,
auto,add,1836,disturb,disturb,verb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=VV; center_pmw=50+,disturb,VV,50+,
auto,add,1837,educational,educational,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,educational,JJ,50+,
auto,add,1838,enthusiastic,enthusiastic,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,enthusiastic,JJ,50+,
auto,add,1840,entry,entry,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,entry,NN,50+,
auto,add,1841,equally,equally,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,equally,RB,50+,
auto,add,1842,equivalent,equivalent,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,equivalent,NN,50+,
auto,add,1843,evidence,evidence,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,evidence,NN,50+,
auto,add,1845,excellent,excellent,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,excellent,JJ,50+,
auto,add,1846,extreme,extreme,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,extreme,JJ,50+,
auto,add,1848,fog,fog,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,fog,NN,50+,
auto,add,1849,fold,fold,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,fold,NN,50+,
auto,add,1851,fully,fully,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,fully,RB,50+,
auto,add,1852,gasoline,gasoline,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,gasoline,NN,50+,
auto,add,1856,helpful,helpful,adjective,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=JJ; center_pmw=50+,helpful,JJ,50+,
auto,add,1857,highway,highway,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,highway,NN,50+,
auto,add,1859,intersection,intersection,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,intersection,NN,50+,
auto,add,1861,invention,invention,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,invention,NN,50+,
auto,add,1862,jacket,jacket,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,jacket,NN,50+,
auto,add,1863,jog,jog,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,jog,NN,50+,
auto,add,1864,judge,judge,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,judge,NN,50+,
auto,add,1865,judgment,judgment,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,judgment,NN,50+,
auto,add,1868,kimono,kimono,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,kimono,NN,50+,
auto,add,1870,kitten,kitten,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,kitten,NN,50+,
auto,add,1872,license,license,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,license,NN,50+,
auto,add,1873,loose,loose,adverb,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=RB; center_pmw=50+,loose,RB,50+,
auto,add,1874,majority,majority,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,majority,NN,50+,
auto,add,1875,maker,maker,noun,base,1,,exam,2,center_exam,センター試験語彙リスト由来。意味は要補充,center_pos=NN; center_pmw=50+,maker,NN,50+,
