expression,normalized_expression,entry_kind,meaning_ja_primary,meaning_ja_all,parari_level,importance,min_eiken_level,eiken_levels,label_raw_all,source_refs,row_count
she,she,word,彼女かのじょは,彼女かのじょは,junior_high,1,5,5;4,,5:38;4:197,2
sheep,sheep,word,ヒツジ,ヒツジ,junior_high,1,5,5;4,,5:292;4:451,2
ship,ship,word,船ふね,船ふね,junior_high,1,5,5;4,,5:234;4:267,2
shop,shop,word,店みせ,店みせ,junior_high,1,5,5;4,,5:215;4:274,2
shopping,shopping,word,買かい物もの,買かい物もの,junior_high,1,5,5;4,,5:545;4:269,2
short,short,word,短みじかい,短みじかい,junior_high,1,5,5;4,,5:313;4:277,2
shoulder,shoulder,word,肩かた,肩かた,junior_high,1,5,5;4;3,名詞,5:535;4:119;3:882,3
sing,sing,word,歌うたう,歌うたう,junior_high,1,5,5;4,,5:123;4:271,2
sister,sister,word,姉妹しまい,姉妹しまい,junior_high,1,5,5;4,,5:394;4:238,2
sit,sit,word,着席ちゃくせきする,着席ちゃくせきする,junior_high,1,5,5;4,,5:93;4:16,2
six,six,word,6,6,junior_high,1,5,5;4,,5:47;4:264,2
sixteen,sixteen,word,16,16,junior_high,1,5,5;4,,5:479;4:491,2
sixty,sixty,word,60,60,junior_high,1,5,5;4,,5:309;4:566,2
sleep,sleep,word,眠ねむる,眠ねむる,junior_high,1,5,5;4,,5:303;4:499,2
small,small,word,小ちいさい,小ちいさい,junior_high,1,5,5;4,,5:306;4:229,2
snake,snake,word,蛇へび,蛇へび,junior_high,1,5,5;4,,5:359;4:426,2
snowy,snowy,word,雪ゆきの降ふる,雪ゆきの降ふる,junior_high,1,5,5;4,,5:348;4:305,2
soft,soft,word,柔やわらかい,柔やわらかい,junior_high,1,5,5;4,,5:253;4:280,2
sometimes,sometimes,word,時々ときどき,時々ときどき,junior_high,1,5,5;4;3,副詞,5:563;4:226;3:158,3
sorry,sorry,word,ごめんなさい,ごめんなさい,junior_high,1,5,5;4,,5:286;4:649,2
soup,soup,word,スープ,スープ,junior_high,1,5,5;4,,5:235;4:215,2
speak,speak,word,話はなす,話はなす,junior_high,1,5,5;4;3,動詞,5:258;4:266;3:620,3
spell,spell,word,を綴つづる,を綴つづる,junior_high,1,5,5;4,,5:372;4:290,2
sport,sport,word,スポーツ,スポーツ,junior_high,1,5,5;4,,5:319;4:251,2
spring,spring,word,春はる,春はる,junior_high,1,5,5;4,,5:417;4:626,2
stand,stand,word,立たつ,立たつ / を我慢がまんする,junior_high,1,5,5;4;3,動詞,5:304;4:221;3:972,3
star,star,word,星ほし、スター,星ほし、スター / 星ほし,junior_high,1,5,5;4;3,名詞,5:221;4:279;3:255,3
station,station,word,駅えき,駅えき,junior_high,1,5,5;4;3,名詞,5:464;4:218;3:521,3
stop,stop,word,止とめる,止とめる,junior_high,1,5,5;4,,5:143;4:231,2
straight,straight,word,まっすぐに,まっすぐに,junior_high,1,5,5;4,,5:542;4:248,2
street,street,word,通とおり,通とおり,junior_high,1,5,5;4,,5:433;4:223,2
strong,strong,word,強つよい,強つよい,junior_high,1,5,5;4;3,形容詞,5:428;4:254;3:131,3
study,study,word,勉強べんきょうする,勉強べんきょうする,junior_high,1,5,5;4,,5:261;4:303,2
subject,subject,word,科目かもく、題目だいもく,科目かもく、題目だいもく / 教科，主題,junior_high,1,5,5;4;3;pre2;2,名詞,5:486;4:232;3:327;pre2:934;2:1069,5
subway,subway,word,地下鉄ちかてつ,地下鉄ちかてつ,junior_high,1,5,5;4,,5:456;4:309,2
summer,summer,word,夏なつ,夏なつ,junior_high,1,5,5;4;3,名詞,5:408;4:230;3:634,3
Sunday,sunday,word,日曜日にちようび,日曜日にちようび,junior_high,1,5,5;4,,5:414;4:292,2
sunny,sunny,word,晴はれた,晴はれた,junior_high,1,5,5;4,,5:369;4:687,2
supermarket,supermarket,word,スーパー,スーパー,junior_high,1,5,5;4,,5:601;4:228,2
sweet,sweet,word,甘あまい,甘あまい,junior_high,1,5,5;4,,5:374;4:212,2
swim,swim,word,泳およぐ,泳およぐ,junior_high,1,5,5;4,,5:162;4:262,2
table,table,word,机つくえ,机つくえ,junior_high,1,5,5;4,,5:276;4:294,2
take,take,word,取とる,取とる / 連つれて行いく / 撮影さつえいする,junior_high,1,5,5;4;3,動詞,5:227;4:18;4:19;4:75;3:652,5
talk,talk,word,話はなす,話はなす,junior_high,1,5,5;4,,5:218;4:8,2
tea,tea,word,お茶ちゃ,お茶ちゃ,junior_high,1,5,5;4,,5:97;4:14,2
teach,teach,word,教おしえる,教おしえる,junior_high,1,5,5;4;3,動詞,5:322;4:34;3:519,3
teacher,teacher,word,先生せんせい,先生せんせい,junior_high,1,5,5;4,,5:466;4:255,2
telephone,telephone,word,電話でんわ,電話でんわ,junior_high,1,5,5;4,,5:581;4:249,2
temple,temple,word,お寺てら,お寺てら / お寺，寺院,junior_high,1,5,5;4;3;pre2;2,名詞,5:457;4:302;3:667;pre2:1417;2:385,5
ten,ten,word,10,10,junior_high,1,5,5;4,,5:69;4:268,2
textbook,textbook,word,教科書きょうかしょ,教科書きょうかしょ,junior_high,1,5,5;4,,5:532;4:122,2
that,that,word,あれ,あれ,junior_high,1,5,5;4,,5:188;4:461,2
the,the,word,その,その,junior_high,1,5,5;4,,5:27;4:314,2
think,think,word,考かんがえる,考かんがえる / 思おもう,junior_high,1,5,5;4;3,動詞,5:342;4:11;4:26;3:326,4
third,third,word,3番目ばんめ,3番目ばんめ,junior_high,1,5,5;4,,5:362;4:342,2
thirteen,thirteen,word,13,13,junior_high,1,5,5;4,,5:512;4:316,2
thirty,thirty,word,30,30,junior_high,1,5,5;4,,5:397;4:347,2
this,this,word,この,この,junior_high,1,5,5;4,,5:133;4:340,2
three,three,word,3,3,junior_high,1,5,5;4,,5:270;4:338,2
Thursday,thursday,word,木曜日もくようび,木曜日もくようび,junior_high,1,5,5;4,,5:509;4:490,2
tiger,tiger,word,トラ,トラ,junior_high,1,5,5;4,,5:375;4:321,2
time,time,word,時とき、～回かい,時とき、～回かい,junior_high,1,5,5;4,,5:178;4:570,2
tired,tired,word,疲つかれて,疲つかれて,junior_high,1,5,5;4;3,形容詞,5:330;4:72;3:953,3
to,to,word,～へ,～へ,junior_high,1,5,5;4,,5:17;4:348,2
together,together,word,一緒いっしょに,一緒いっしょに,junior_high,1,5,5;4;3,副詞,5:523;4:312;3:67,3
too,too,word,～もまた,～もまた,junior_high,1,5,5;4;3,副詞,5:77;4:689;3:514,3
tooth,tooth,word,歯は,歯は,junior_high,1,5,5;4;3,名詞,5:326;4:105;3:573,3
tower,tower,word,塔とう,塔とう,junior_high,1,5,5;4,,5:358;4:341,2
town,town,word,街まち,街まち,junior_high,1,5,5;4,,5:187;4:345,2
train,train,word,列車れっしゃ,列車れっしゃ,junior_high,1,5,5;4,,5:338;4:327,2
travel,travel,word,旅行りょこう,旅行りょこう,junior_high,1,5,5;4;3,動詞,5:440;4:325;3:279,3
tree,tree,word,木き,木き,junior_high,1,5,5;4,,5:182;4:336,2
trip,trip,word,旅行りょこう,旅行りょこう,junior_high,1,5,5;4;3,名詞,5:225;4:349;3:268,3
try,try,word,試ためす,試ためす,junior_high,1,5,5;4;3,動詞,5:50;4:329;3:215,3
Tuesday,tuesday,word,火曜日かようび,火曜日かようび,junior_high,1,5,5;4,,5:470;4:339,2
turn,turn,word,曲まがる、回まわる、変化へんかする,曲まがる、回まわる、変化へんかする,junior_high,1,5,5;4;3,動詞,5:212;4:331;3:294,3
twelve,twelve,word,12,12,junior_high,1,5,5;4,,5:418;4:334,2
twenty,twenty,word,20,20,junior_high,1,5,5;4,,5:424;4:346,2
two,two,word,2,2,junior_high,1,5,5;4,,5:40;4:332,2
umbrella,umbrella,word,傘かさ,傘かさ,junior_high,1,5,5;4;3,名詞,5:540;4:313;3:507,3
under,under,word,下したの,下したの,junior_high,1,5,5;4,,5:365;4:328,2
up,up,word,上うえへ,上うえへ,junior_high,1,5,5;4,,5:12;4:333,2
use,use,word,使つかう,使つかう,junior_high,1,5,5;4,,5:41;4:173,2
usually,usually,word,普通ふつうは,普通ふつうは,junior_high,1,5,5;4;3,副詞,5:468;4:317;3:107,3
vacation,vacation,word,休暇きゅうか,休暇きゅうか,junior_high,1,5,5;4;3,名詞,5:530;4:98;3:73;3:809,4
vegetable,vegetable,word,野菜やさい,野菜やさい,junior_high,1,5,5;4;3,名詞,5:572;4:101;3:442,3
very,very,word,非常ひじょうに,非常ひじょうに,junior_high,1,5,5;4;3,副詞,5:117;4:319;3:626,3
visit,visit,word,訪問ほうもんする,訪問ほうもんする,junior_high,1,5,5;4;3,動詞,5:316;4:337;3:45,3
walk,walk,word,散歩さんぽ,散歩さんぽ,junior_high,1,5,5;4;3,名詞,5:166;4:311;3:653,3
wall,wall,word,壁かべ,壁かべ,junior_high,1,5,5;4,,5:145;4:322,2
want,want,word,欲ほしい,欲ほしい,junior_high,1,5,5;4,,5:126;4:351,2
was,was,word,でした,でした,junior_high,1,5,5;4,,5:107;4:330,2
wash,wash,word,洗あらう,洗あらう,junior_high,1,5,5;4;3,動詞,5:152;4:361;3:272,3
watch,watch,word,見みる,見みる / 見みる、視聴しちょうする,junior_high,1,5,5;4;3,動詞,5:273;4:62;3:481,3
water,water,word,水みず,水みず,junior_high,1,5,5;4,,5:329;4:89,2
way,way,word,道みち、方法ほうほう,道みち、方法ほうほう,junior_high,1,5,5;4,,5:71;4:402,2
we,we,word,私わたしたちは,私わたしたちは,junior_high,1,5,5;4,,5:10;4:693,2
weather,weather,word,天気てんき,天気てんき / 天候，天気,junior_high,1,5,5;4;3;pre2;2,名詞,5:497;4:184;3:84;pre2:376;2:1777,5
Wednesday,wednesday,word,水曜日すいようび,水曜日すいようび,junior_high,1,5,5;4;3,名詞,5:559;4:344;3:415,3
welcome,welcome,word,歓迎かんげいする,歓迎かんげいする / 歓迎される，迎えられる,junior_high,1,5,5;4;2,動詞,5:483;4:352;2:1019,3
well,well,word,健康けんこうな,健康けんこうな,junior_high,1,5,5;4;3,形容詞,5:214;4:95;3:700,3
what,what,word,何なに,何なに / なに,junior_high,1,5,5;4;3,代名詞,5:248;4:59;3:237,3
when,when,word,～するとき,～するとき,junior_high,1,5,5;4;3,接続詞,5:120;4:166;3:128,3
where,where,word,どこに,どこに,junior_high,1,5,5;4;3,疑問詞,5:260;4:350;3:649,3
white,white,word,白しろ,白しろ,junior_high,1,5,5;4,,5:296;4:353,2
who,who,word,だれ,だれ,junior_high,1,5,5;4;3,代名詞,5:105;4:318;3:235,3
why,why,word,なぜ,なぜ,junior_high,1,5,5;4;3,副詞,5:76;4:355;3:409,3
window,window,word,窓まど,窓まど,junior_high,1,5,5;4,,5:420;4:335,2
winter,winter,word,冬ふゆ,冬ふゆ,junior_high,1,5,5;4,,5:388;4:326,2
with,with,word,～と一緒いっしょに,～と一緒いっしょに,junior_high,1,5,5;4,,5:240;4:315,2
wonderful,wonderful,word,すばらしい,すばらしい,junior_high,1,5,5;4,,5:569;4:354,2
world,world,word,世界せかい、地球ちきゅう,世界せかい、地球ちきゅう,junior_high,1,5,5;4,,5:371;4:323,2
write,write,word,書かく、手紙てがみを書かく,書かく、手紙てがみを書かく,junior_high,1,5,5;4;3,動詞,5:266;4:343;3:161,3
year,year,word,年ねん,年ねん,junior_high,1,5,5;4,,5:119;4:356,2
yellow,yellow,word,黄色きいろ,黄色きいろ,junior_high,1,5,5;4,,5:415;4:357,2
you,you,word,あなたは,あなたは,junior_high,1,5,5;4,,5:28;4:40;4:192,3
your,your,word,あなたの,あなたの,junior_high,1,5,5;4,,5:110;4:194,2
zoo,zoo,word,動物園どうぶつえん,動物園どうぶつえん,junior_high,1,5,5;4;3,名詞,5:103;4:163;3:271,3
absent,absent,word,欠席けっせきの,欠席けっせきの,junior_high,1,4,4;3,形容詞,4:375;3:826,2
add,add,word,加くわえる,加くわえる / 足し算する，合計する,junior_high,1,4,4;pre2;2,動詞,4:432;pre2:43;2:1988,3
advice,advice,word,忠告ちゅうこく,忠告ちゅうこく / 助言，忠告,junior_high,1,4,4;3;pre2;2,名詞,4:609;3:414;pre2:619;2:1500,4
afraid,afraid,word,恐おそれて,恐おそれて / 心配して，恐れて,junior_high,1,4,4;3;pre2;2,形容詞,4:488;3:928;pre2:668;2:1208,4
after,after,word,～の後あとで,～の後あとで,junior_high,1,4,4;3,前置詞,4:476;3:523,2
airport,airport,word,空港くうこう,空港くうこう,junior_high,1,4,4;3,名詞,4:454;3:1033,2
another,another,word,もう一ひとつの,もう一ひとつの,junior_high,1,4,4;3,形容詞,4:513;3:217,2
answer,answer,word,答こたえる,答こたえる,junior_high,1,4,4;3,動詞,4:32;3:529,2
arm,arm,word,腕うで,腕うで,junior_high,1,4,4;3,名詞,4:143;3:1159,2
art,art,word,美術びじゅつ，芸術げいじゅつ,美術びじゅつ，芸術げいじゅつ / 芸術げいじゅつ,junior_high,1,4,4;3,名詞,4:17;3:513,2
ask,ask,word,尋たずねる,尋たずねる / たずねる,junior_high,1,4,4;3,動詞,4:129;3:34,2
ate,ate,word,食たべた,食たべた,junior_high,1,4,4,,4:509,1
away,away,word,離はなれて,離はなれて,junior_high,1,4,4;3,副詞,4:541;3:1202,2
because,because,word,なぜなら,なぜなら,junior_high,1,4,4;3,接続詞,4:657;3:664,2
become,become,word,～になる,～になる,junior_high,1,4,4;3,動詞,4:416;3:329,2
beer,beer,word,ビール,ビール,junior_high,1,4,4;3,名詞,4:363;3:727,2
begin,begin,word,始はじまる,始はじまる,junior_high,1,4,4;3,動詞,4:366;3:1004,2
believe,believe,word,信しんじる,信しんじる,junior_high,1,4,4;3,動詞,4:625;3:133,2
between,between,word,～と～の間あいだ,～と～の間あいだ,junior_high,1,4,4;3,前置詞,4:161;3:731,2
borrow,borrow,word,借かりる,借かりる / を借りる，を借用する,junior_high,1,4,4;3;pre2;2,動詞,4:460;3:101;pre2:78;2:236,4
bought,bought,word,買かった,買かった,junior_high,1,4,4,,4:179,1
bright,bright,word,明あかるい,明あかるい,junior_high,1,4,4;3,形容詞,4:680;3:140,2
bring,bring,word,持もって来くる,持もって来くる / 持って来る，連れてくる,junior_high,1,4,4;3;pre2;2,動詞,4:623;3:17;pre2:1418;2:389,4
brought,brought,word,持もって来きた,持もって来きた,junior_high,1,4,4,,4:542,1
build,build,word,建たてる,建たてる,junior_high,1,4,4;3,動詞,4:111;3:609,2
but,but,word,しかし,しかし,junior_high,1,4,4,,4:187,1
came,came,word,来きた,来きた,junior_high,1,4,4,,4:603,1
capital,capital,word,首都しゅと,首都しゅと / 資本，首都,junior_high,1,4,4;3;pre2;2,名詞,4:536;3:994;pre2:180;2:1950,4
carefully,carefully,word,注意ちゅうい深ぶかく,注意ちゅうい深ぶかく,junior_high,1,4,4;3,副詞,4:659;3:952,2
carry,carry,word,運はこぶ,運はこぶ,junior_high,1,4,4;3,動詞,4:664;3:90,2
change,change,word,変かわる,変かわる,junior_high,1,4,4,,4:559,1
child,child,word,子供こども,子供こども,junior_high,1,4,4,,4:627,1
choose,choose,word,選えらぶ,選えらぶ,junior_high,1,4,4;3,動詞,4:571;3:208,2
clever,clever,word,利口りこうな,利口りこうな,junior_high,1,4,4;3,形容詞,4:448;3:625,2
climb,climb,word,登のぼる,登のぼる / 登る，よじ登る,junior_high,1,4,4;3;2,動詞,4:382;3:859;2:827,3
cloth,cloth,word,服ふく,服ふく,junior_high,1,4,4;3,名詞,4:74;3:1153,2
cloud,cloud,word,雲くも,雲くも,junior_high,1,4,4;3,名詞,4:127;3:643,2
college,college,word,大学だいがく,大学だいがく / 大学，高等教育機関,junior_high,1,4,4;3;2,名詞,4:661;3:1117;2:958,3
cried,cried,word,泣ないた,泣ないた,junior_high,1,4,4,,4:694,1
culture,culture,word,文化ぶんか,文化ぶんか / 文化，教養,junior_high,1,4,4;3;pre2;2,名詞,4:258;3:611;pre2:334;2:870,4
decide,decide,word,決心けっしんする,決心けっしんする / 決心する，決定する,junior_high,1,4,4;3;pre2;2,動詞,4:39;3:68;pre2:1294;2:185,4
did,did,word,した,した,junior_high,1,4,4,,4:475,1
die,die,word,死しぬ,死しぬ / 死ぬ，亡くなる,junior_high,1,4,4;3;2,動詞,4:519;3:502;2:1833,3
discover,discover,word,発見はっけんする,発見はっけんする / を発見する，見つける,junior_high,1,4,4;3;pre2;2,動詞,4:575;3:786;pre2:157;2:13,4
dislike,dislike,word,嫌きらう,嫌きらう / 嫌がる，嫌い,junior_high,1,4,4;3;pre2;2,動詞,4:203;3:1207;pre2:819;2:1264,4
dry,dry,word,乾かわいた,乾かわいた,junior_high,1,4,4,,4:601,1
during,during,word,～の間あいだ,～の間あいだ / ～の間，～の間ずっと,junior_high,1,4,4;3;2,前置詞;接続詞,4:524;3:10;2:887,3
each,each,word,各々おのおのの,各々おのおのの,junior_high,1,4,4;3,形容詞,4:6;3:303,2
earth,earth,word,地球ちきゅう,地球ちきゅう,junior_high,1,4,4;3,名詞,4:596;3:756,2
east,east,word,東ひがし,東ひがし,junior_high,1,4,4;3,名詞,4:196;3:825,2
end,end,word,終おわる,終おわる,junior_high,1,4,4,,4:3,1
enjoyed,enjoyed,word,楽たのしんだ,楽たのしんだ,junior_high,1,4,4,,4:145,1
enough,enough,word,十分じゅうぶんな,十分じゅうぶんな,junior_high,1,4,4;3,形容詞,4:23;3:24,2
enter,enter,word,入はいる,入はいる / 入る，入場する,junior_high,1,4,4;3;pre2;2,動詞,4:78;3:331;pre2:325;2:1132,4
eraser,eraser,word,消けしゴム,消けしゴム,junior_high,1,4,4;3,名詞,4:702;3:1065,2
even,even,word,～さえ,～さえ,junior_high,1,4,4;3,副詞,4:663;3:1046,2
ever,ever,word,今いままで,今いままで,junior_high,1,4,4;3,副詞,4:462;3:373,2
exam,exam,word,試験しけん,試験しけん,junior_high,1,4,4,,4:666,1
example,example,word,例れい,例れい,junior_high,1,4,4;3,名詞,4:699;3:530,2
explain,explain,word,説明せつめいする,説明せつめいする / を説明する，を解説する,junior_high,1,4,4;3;pre2;2,動詞,4:585;3:382;pre2:163;2:1310,4
factory,factory,word,工場こうじょう,工場こうじょう / 工場，製造所,junior_high,1,4,4;3;2,名詞,4:114;3:1098;2:898,3
fail,fail,word,失敗しっぱいする,失敗しっぱいする / 失敗する，うまくいかない,junior_high,1,4,4;3;pre2;2,動詞,4:141;3:695;pre2:54;2:996,4
farm,farm,word,農場のうじょう,農場のうじょう,junior_high,1,4,4,,4:580,1
fat,fat,word,太ふとった,太ふとった / 太った，肥満した,junior_high,1,4,4;pre2;2,形容詞,4:202;pre2:932;2:1850,3
feel,feel,word,感かんじる,感かんじる,junior_high,1,4,4;3,動詞,4:711;3:370,2
find,find,word,見みつける,見みつける,junior_high,1,4,4;3,動詞,4:700;3:153,2
finish,finish,word,終おえる,終おえる,junior_high,1,4,4;3,動詞,4:86;3:540,2
fool,fool,word,馬鹿ばか,馬鹿ばか,junior_high,1,4,4;3,名詞,4:483;3:672,2
foolish,foolish,word,愚かおろかな,愚かおろかな / 愚おろかな,junior_high,1,4,4;3,形容詞,4:151;3:933,2
foot,foot,word,足あし,足あし,junior_high,1,4,4;3,名詞,4:21;3:888,2
forget,forget,word,忘わすれる,忘わすれる / を忘れる，忘れ去る,junior_high,1,4,4;3;2,動詞,4:87;3:569;2:757,3
fourth,fourth,word,4番目ばんめ,4番目ばんめ,junior_high,1,4,4,,4:158,1
front,front,word,前まえ,前まえ,junior_high,1,4,4;3,名詞,4:48;3:1119,2
gave,gave,word,与あたえた,与あたえた,junior_high,1,4,4;3,動詞,4:427;3:651,2
got,got,word,得えた,得えた,junior_high,1,4,4,,4:167,1
grass,grass,word,草くさ,草くさ / 草,junior_high,1,4,4;3;2,名詞,4:588;3:1121;2:960,3
grow,grow,word,育そだてる,育そだてる,junior_high,1,4,4;3,動詞,4:359;3:89,2
had,had,word,食たべた,食たべた,junior_high,1,4,4,,4:177,1
hall,hall,word,廊下ろうか,廊下ろうか,junior_high,1,4,4;3,名詞,4:558;3:990,2
happen,happen,word,起おこる,起おこる / 起こる，発生する,junior_high,1,4,4;3;2,動詞,4:634;3:26;2:853,3
happiness,happiness,word,幸福こうふく,幸福こうふく,junior_high,1,4,4;3,名詞,4:471;3:1107,2
health,health,word,健康けんこう,健康けんこう,junior_high,1,4,4;3,名詞,4:79;3:607,2
hear,hear,word,聞きく,聞きく,junior_high,1,4,4;3,動詞,4:245;3:144,2
her,her,word,彼女かのじょの,彼女かのじょの,junior_high,1,4,4,,4:182;4:188,2
hers,hers,word,彼女かのじょのもの,彼女かのじょのもの,junior_high,1,4,4,,4:159,1
hill,hill,word,丘おか,丘おか,junior_high,1,4,4;3,名詞,4:104;3:582,2
him,him,word,彼かれを,彼かれを,junior_high,1,4,4,に,4:496,1
his,his,word,彼かれの,彼かれの,junior_high,1,4,4,,4:190,1
history,history,word,歴史れきし,歴史れきし / 歴史，過去,junior_high,1,4,4;3;2,名詞,4:360;3:403;2:979,3
hold,hold,word,握にぎる,握にぎる,junior_high,1,4,4;3,動詞,4:49;4:82;3:975,3
